2021-05-12 00:00,220,60,1750,772
2021-05-12 00:01,220,60,1750,772
2021-05-12 00:02,220,60,1750,772
2021-05-12 00:03,220,60,1750,772
2021-05-12 00:04,220,60,1750,772
2021-05-12 00:05,220,60,1750,772
2021-05-12 00:06,220,60,1750,772
2021-05-12 00:07,220,60,1750,772
2021-05-12 00:08,220,60,1750,772
2021-05-12 00:09,220,60,1750,772
2021-05-12 00:10,220,60,1750,772
2021-05-12 00:11,220,60,1750,772
2021-05-12 00:12,220,60,1750,772
2021-05-12 00:13,220,60,1750,772
2021-05-12 00:14,220,60,1750,772
2021-05-12 00:15,220,60,1750,772
2021-05-12 00:16,220,60,1750,772
2021-05-12 00:17,220,60,1750,772
2021-05-12 00:18,220,60,1750,772
2021-05-12 00:19,220,60,1750,772
2021-05-12 00:20,220,60,1750,772
2021-05-12 00:21,220,60,1750,772
2021-05-12 00:22,220,60,1750,772
2021-05-12 00:23,220,60,1750,772
2021-05-12 00:24,220,60,1750,772
2021-05-12 00:25,220,60,1750,772
2021-05-12 00:26,220,60,1750,772
2021-05-12 00:27,220,60,1750,772
2021-05-12 00:28,220,60,1750,772
2021-05-12 00:29,220,60,1750,772
2021-05-12 00:30,220,60,1750,772
2021-05-12 00:31,220,60,1750,772
2021-05-12 00:32,220,60,1750,772
2021-05-12 00:33,220,60,1750,772
2021-05-12 00:34,220,60,1750,772
2021-05-12 00:35,220,60,1750,772
2021-05-12 00:36,220,60,1750,772
2021-05-12 00:37,220,60,1750,772
2021-05-12 00:38,220,60,1750,772
2021-05-12 00:39,220,60,1750,772
2021-05-12 00:40,220,60,1750,772
2021-05-12 00:41,220,60,1750,772
2021-05-12 00:42,220,60,1750,772
2021-05-12 00:43,220,60,1750,772
2021-05-12 00:44,220,60,1750,772
2021-05-12 00:45,220,60,1750,772
2021-05-12 00:46,220,60,1750,772
2021-05-12 00:47,220,60,1750,772
2021-05-12 00:48,220,60,1750,772
2021-05-12 00:49,220,60,1750,772
2021-05-12 00:50,220,60,1750,772
2021-05-12 00:51,220,60,1750,772
2021-05-12 00:52,220,60,1750,772
2021-05-12 00:53,220,60,1750,772
2021-05-12 00:54,220,60,1750,772
2021-05-12 00:55,220,60,1750,772
2021-05-12 00:56,220,60,1750,772
2021-05-12 00:57,220,60,1750,772
2021-05-12 00:58,220,60,1750,772
2021-05-12 00:59,220,60,1750,772
2021-05-12 01:00,220,60,1750,772
2021-05-12 01:01,220,60,1750,772
2021-05-12 01:02,220,60,1750,772
2021-05-12 01:03,220,60,1750,772
2021-05-12 01:04,220,60,1750,772
2021-05-12 01:05,220,60,1750,772
2021-05-12 01:06,220,60,1750,772
2021-05-12 01:07,220,60,1750,772
2021-05-12 01:08,220,60,1750,772
