2021-05-13 15:06,220,60,1750,772
2021-05-13 15:07,220,60,1750,772
2021-05-13 15:08,220,60,1750,772
2021-05-13 15:09,220,60,1750,772
2021-05-13 15:10,220,60,1750,772
2021-05-13 15:11,220,60,1750,772
2021-05-13 15:12,220,60,1750,772
2021-05-13 15:13,220,60,1750,772
2021-05-13 15:14,220,60,1750,772
2021-05-13 15:15,220,60,1750,772
2021-05-13 15:16,220,60,1750,772
2021-05-13 15:17,220,60,1750,772
2021-05-13 15:18,220,60,1750,772
2021-05-13 15:19,220,60,1750,772
2021-05-13 15:20,220,60,1750,772
2021-05-13 15:21,220,60,1750,772
2021-05-13 15:22,220,60,1750,772
2021-05-13 15:23,220,60,1750,772
2021-05-13 15:24,220,60,1750,772
2021-05-13 15:25,220,60,1750,772
