2021-05-11 00:00,220,60,1750,772
2021-05-11 00:01,220,60,1750,772
2021-05-11 00:02,220,60,1750,772
2021-05-11 00:03,220,60,1750,772
2021-05-11 00:04,220,60,1750,772
2021-05-11 00:05,220,60,1750,772
2021-05-11 00:06,220,60,1750,772
2021-05-11 00:07,220,60,1750,772
2021-05-11 00:08,220,60,1750,772
2021-05-11 00:09,220,60,1750,772
2021-05-11 00:10,220,60,1750,772
2021-05-11 00:11,220,60,1750,772
2021-05-11 00:12,220,60,1750,772
2021-05-11 00:13,220,60,1750,772
2021-05-11 00:14,220,60,1750,772
2021-05-11 00:15,220,60,1750,772
2021-05-11 00:16,220,60,1750,772
2021-05-11 00:17,220,60,1750,772
2021-05-11 00:18,220,60,1750,772
2021-05-11 00:19,220,60,1750,772
2021-05-11 00:20,220,60,1750,772
2021-05-11 00:21,220,60,1750,772
2021-05-11 00:22,220,60,1750,772
2021-05-11 00:23,220,60,1750,772
2021-05-11 00:24,220,60,1750,772
2021-05-11 00:25,220,60,1750,772
2021-05-11 00:26,220,60,1750,772
2021-05-11 00:27,220,60,1750,772
2021-05-11 00:28,220,60,1750,772
2021-05-11 00:29,220,60,1750,772
2021-05-11 00:30,220,60,1750,772
2021-05-11 00:31,220,60,1750,772
2021-05-11 00:32,220,60,1750,772
2021-05-11 00:33,220,60,1750,772
2021-05-11 00:34,220,60,1750,772
2021-05-11 00:35,220,60,1750,772
2021-05-11 00:36,220,60,1750,772
2021-05-11 00:37,220,60,1750,772
2021-05-11 00:38,220,60,1750,772
2021-05-11 00:39,220,60,1750,772
2021-05-11 00:40,220,60,1750,772
2021-05-11 00:41,220,60,1750,772
2021-05-11 00:42,220,60,1750,772
2021-05-11 00:43,220,60,1750,772
2021-05-11 00:44,220,60,1750,772
2021-05-11 00:45,220,60,1750,772
2021-05-11 00:46,220,60,1750,772
2021-05-11 00:47,220,60,1750,772
2021-05-11 00:48,220,60,1750,772
2021-05-11 00:49,220,60,1750,772
2021-05-11 00:50,220,60,1750,772
2021-05-11 00:51,220,60,1750,772
2021-05-11 00:52,220,60,1750,772
2021-05-11 00:53,220,60,1750,772
2021-05-11 00:54,220,60,1750,772
2021-05-11 00:55,220,60,1750,772
2021-05-11 00:56,220,60,1750,772
2021-05-11 00:57,220,60,1750,772
2021-05-11 00:58,220,60,1750,772
2021-05-11 00:59,220,60,1750,772
2021-05-11 01:00,220,60,1750,772
2021-05-11 01:01,220,60,1750,772
2021-05-11 01:02,220,60,1750,772
2021-05-11 01:03,220,60,1750,772
2021-05-11 01:04,220,60,1750,772
2021-05-11 01:05,220,60,1750,772
2021-05-11 01:06,220,60,1750,772
2021-05-11 01:07,220,60,1750,772
2021-05-11 01:08,220,60,1750,772
2021-05-11 01:09,220,60,1750,772
2021-05-11 01:10,220,60,1750,772
2021-05-11 01:11,220,60,1750,772
2021-05-11 01:12,220,60,1750,772
2021-05-11 01:13,220,60,1750,772
2021-05-11 01:14,220,60,1750,772
2021-05-11 01:15,220,60,1750,772
2021-05-11 01:16,220,60,1750,772
2021-05-11 01:17,220,60,1750,772
2021-05-11 01:18,220,60,1750,772
2021-05-11 01:19,220,60,1750,772
2021-05-11 01:20,220,60,1750,772
2021-05-11 01:21,220,60,1750,772
2021-05-11 01:22,220,60,1750,772
2021-05-11 01:23,220,60,1750,772
2021-05-11 01:24,220,60,1750,772
2021-05-11 01:25,220,60,1750,772
2021-05-11 01:26,220,60,1750,772
2021-05-11 01:27,220,60,1750,772
2021-05-11 01:28,220,60,1750,772
2021-05-11 01:29,220,60,1750,772
2021-05-11 01:30,220,60,1750,772
2021-05-11 01:31,220,60,1750,772
2021-05-11 01:32,220,60,1750,772
2021-05-11 01:33,220,60,1750,772
2021-05-11 01:34,220,60,1750,772
2021-05-11 01:35,220,60,1750,772
2021-05-11 01:36,220,60,1750,772
2021-05-11 01:37,220,60,1750,772
2021-05-11 01:38,220,60,1750,772
2021-05-11 01:39,220,60,1750,772
2021-05-11 01:40,220,60,1750,772
2021-05-11 01:41,220,60,1750,772
2021-05-11 01:42,220,60,1750,772
2021-05-11 01:43,220,60,1750,772
2021-05-11 01:44,220,60,1750,772
2021-05-11 01:45,220,60,1750,772
2021-05-11 01:46,220,60,1750,772
2021-05-11 01:47,220,60,1750,772
2021-05-11 01:48,220,60,1750,772
2021-05-11 01:49,220,60,1750,772
2021-05-11 01:50,220,60,1750,772
2021-05-11 01:51,220,60,1750,772
2021-05-11 01:52,220,60,1750,772
2021-05-11 01:53,220,60,1750,772
2021-05-11 01:54,220,60,1750,772
2021-05-11 01:55,220,60,1750,772
2021-05-11 01:56,220,60,1750,772
2021-05-11 01:57,220,60,1750,772
2021-05-11 01:58,220,60,1750,772
2021-05-11 01:59,220,60,1750,772
2021-05-11 02:00,220,60,1750,772
2021-05-11 02:01,220,60,1750,772
2021-05-11 02:02,220,60,1750,772
2021-05-11 02:03,220,60,1750,772
2021-05-11 02:04,220,60,1750,772
2021-05-11 02:05,220,60,1750,772
2021-05-11 02:06,220,60,1750,772
2021-05-11 02:07,220,60,1750,772
2021-05-11 02:08,220,60,1750,772
2021-05-11 02:09,220,60,1750,772
2021-05-11 02:10,220,60,1750,772
2021-05-11 02:11,220,60,1750,772
2021-05-11 02:13,220,60,1750,772
2021-05-11 02:14,220,60,1750,772
2021-05-11 02:15,220,60,1750,772
2021-05-11 02:16,220,60,1750,772
2021-05-11 02:17,220,60,1750,772
2021-05-11 02:18,220,60,1750,772
2021-05-11 02:19,220,60,1750,772
2021-05-11 02:20,220,60,1750,772
2021-05-11 02:21,220,60,1750,772
2021-05-11 02:22,220,60,1750,772
2021-05-11 02:23,220,60,1750,772
2021-05-11 02:24,220,60,1750,772
2021-05-11 02:25,220,60,1750,772
2021-05-11 02:26,220,60,1750,772
2021-05-11 02:27,220,60,1750,772
2021-05-11 02:28,220,60,1750,772
2021-05-11 02:29,220,60,1750,772
2021-05-11 02:30,220,60,1750,772
2021-05-11 02:31,220,60,1750,772
2021-05-11 02:32,220,60,1750,772
2021-05-11 02:33,220,60,1750,772
2021-05-11 02:34,220,60,1750,772
2021-05-11 02:35,220,60,1750,772
2021-05-11 02:36,220,60,1750,772
2021-05-11 02:37,220,60,1750,772
2021-05-11 02:38,220,60,1750,772
2021-05-11 02:39,220,60,1750,772
2021-05-11 02:40,220,60,1750,772
2021-05-11 02:41,220,60,1750,772
2021-05-11 02:42,220,60,1750,772
2021-05-11 02:43,220,60,1750,772
2021-05-11 02:44,220,60,1750,772
2021-05-11 02:45,220,60,1750,772
2021-05-11 02:46,220,60,1750,772
2021-05-11 02:47,220,60,1750,772
2021-05-11 02:48,220,60,1750,772
2021-05-11 02:49,220,60,1750,772
2021-05-11 02:50,220,60,1750,772
2021-05-11 02:51,220,60,1750,772
2021-05-11 02:52,220,60,1750,772
2021-05-11 02:53,220,60,1750,772
2021-05-11 02:54,220,60,1750,772
2021-05-11 02:55,220,60,1750,772
2021-05-11 02:56,220,60,1750,772
2021-05-11 02:57,220,60,1750,772
2021-05-11 02:58,220,60,1750,772
2021-05-11 02:59,220,60,1750,772
2021-05-11 03:00,220,60,1750,772
2021-05-11 03:01,220,60,1750,772
2021-05-11 03:02,220,60,1750,772
2021-05-11 03:03,220,60,1750,772
2021-05-11 03:04,220,60,1750,772
2021-05-11 03:05,220,60,1750,772
2021-05-11 03:06,220,60,1750,772
2021-05-11 03:07,220,60,1750,772
2021-05-11 03:08,220,60,1750,772
2021-05-11 03:09,220,60,1750,772
2021-05-11 03:10,220,60,1750,772
2021-05-11 03:11,220,60,1750,772
2021-05-11 03:12,220,60,1750,772
2021-05-11 03:13,220,60,1750,772
2021-05-11 03:14,220,60,1750,772
2021-05-11 03:15,220,60,1750,772
2021-05-11 03:16,220,60,1750,772
2021-05-11 03:17,220,60,1750,772
2021-05-11 03:18,220,60,1750,772
2021-05-11 03:19,220,60,1750,772
2021-05-11 03:20,220,60,1750,772
2021-05-11 03:21,220,60,1750,772
2021-05-11 03:22,220,60,1750,772
2021-05-11 03:23,220,60,1750,772
2021-05-11 03:24,220,60,1750,772
