2021-05-03 14:48,220,60,1750,772
2021-05-03 14:49,220,60,1750,772
2021-05-03 14:50,220,60,1750,772
2021-05-03 14:51,220,60,1750,772
2021-05-03 14:52,220,60,1750,772
2021-05-03 14:53,220,60,1750,772
2021-05-03 14:54,220,60,1750,772
2021-05-03 14:55,220,60,1750,772
2021-05-03 14:56,220,60,1750,772
2021-05-03 14:57,220,60,1750,772
2021-05-03 14:58,220,60,1750,772
2021-05-03 14:59,220,60,1750,772
2021-05-03 15:00,220,60,1750,772
2021-05-03 15:01,220,60,1750,772
2021-05-03 15:02,220,60,1750,772
2021-05-03 15:03,220,60,1750,772
2021-05-03 15:04,220,60,1750,772
2021-05-03 15:05,220,60,1750,772
2021-05-03 15:06,220,60,1750,772
2021-05-03 15:07,220,60,1750,772
2021-05-03 15:08,220,60,1750,772
2021-05-03 15:09,220,60,1750,772
2021-05-03 15:10,220,60,1750,772
2021-05-03 15:11,220,60,1750,772
2021-05-03 15:12,220,60,1750,772
2021-05-03 15:13,220,60,1750,772
2021-05-03 15:14,220,60,1750,772
2021-05-03 15:15,220,60,1750,772
2021-05-03 15:16,220,60,1750,772
2021-05-03 15:17,220,60,1750,772
2021-05-03 15:18,220,60,1750,772
2021-05-03 15:19,220,60,1750,772
2021-05-03 15:20,220,60,1750,772
2021-05-03 15:21,220,60,1750,772
2021-05-03 15:22,220,60,1750,772
2021-05-03 15:23,220,60,1750,772
2021-05-03 15:24,220,60,1750,772
2021-05-03 15:25,220,60,1750,772
2021-05-03 15:26,220,60,1750,772
2021-05-03 15:27,220,60,1750,772
2021-05-03 15:28,220,60,1750,772
2021-05-03 15:29,220,60,1750,772
2021-05-03 15:30,220,60,1750,772
2021-05-03 15:31,220,60,1750,772
2021-05-03 15:32,220,60,1750,772
2021-05-03 15:33,220,60,1750,772
2021-05-03 15:34,220,60,1750,772
2021-05-03 15:35,220,60,1750,772
2021-05-03 15:36,220,60,1750,772
2021-05-03 15:37,220,60,1750,772
2021-05-03 15:38,220,60,1750,772
2021-05-03 15:39,220,60,1750,772
2021-05-03 15:40,220,60,1750,772
2021-05-03 15:41,220,60,1750,772
2021-05-03 15:42,220,60,1750,772
2021-05-03 15:43,220,60,1750,772
